SITE CODE= 9D2è„ìVëêésëÂñÓñÏí¨          ,32.8632,130.8990, 10,5.9,42476.0735532,  9.43, 16.03
 LAT.=   32.5874
 LON.=  130.4304
 SAMPLING RATE= 100Hz
 UNIT  = gal(cm/s/s)
INITIAL TIME = 2016 04 16 01 45 50
 NS,EW,UD
-0.421,0.333,-0.182
-0.429,0.139,-0.209
-0.395,-0.058,-0.200
-0.296,-0.239,-0.237
-0.128,-0.371,-0.256
0.068,-0.405,-0.143
0.235,-0.317,0.098
0.325,-0.134,0.334
0.328,0.078,0.429
0.274,0.256,0.368
0.213,0.360,0.235
0.186,0.377,0.105
0.202,0.304,-0.011
0.235,0.144,-0.127
0.245,-0.086,-0.215
0.223,-0.349,-0.219
0.191,-0.585,-0.129
0.194,-0.727,-0.014
0.252,-0.729,0.043
0.337,-0.587,0.048
0.396,-0.351,0.083
0.386,-0.099,0.192
0.296,0.096,0.307
0.147,0.210,0.301
-0.022,0.255,0.134
-0.166,0.253,-0.097
-0.236,0.210,-0.258
-0.213,0.126,-0.291
-0.113,0.024,-0.237
0.012,-0.036,-0.156
0.118,0.001,-0.082
0.173,0.149,-0.037
0.166,0.356,-0.043
0.083,0.539,-0.086
-0.071,0.635,-0.104
-0.259,0.617,-0.050
-0.411,0.485,0.036
-0.481,0.262,0.073
-0.480,-0.002,0.048
-0.461,-0.234,0.051
-0.455,-0.361,0.152
-0.431,-0.366,0.286
-0.342,-0.298,0.306
-0.188,-0.227,0.161
-0.033,-0.189,-0.023
0.057,-0.164,-0.092
0.087,-0.112,-0.033
0.123,-0.025,0.014
0.221,0.069,-0.055
0.364,0.122,-0.187
0.469,0.090,-0.240
0.466,-0.039,-0.164
0.361,-0.224,-0.055
0.219,-0.372,-0.025
0.111,-0.384,-0.060
0.052,-0.222,-0.037
0.021,0.043,0.108
-0.014,0.278,0.287
-0.069,0.366,0.343
-0.139,0.280,0.213
-0.219,0.080,-0.012
-0.301,-0.143,-0.198
-0.365,-0.316,-0.275
-0.384,-0.405,-0.263
-0.335,-0.413,-0.193
-0.223,-0.365,-0.071
-0.075,-0.283,0.080
0.057,-0.173,0.195
0.135,-0.018,0.203
0.146,0.185,0.112
0.122,0.405,0.012
0.118,0.568,-0.020
0.166,0.614,-0.002
0.243,0.530,-0.003
0.290,0.363,-0.037
0.268,0.173,-0.036
0.198,0.012,0.062
0.137,-0.096,0.206
0.121,-0.151,0.253
0.118,-0.169,0.123
0.058,-0.175,-0.090
-0.096,-0.179,-0.200
-0.305,-0.184,-0.111
-0.476,-0.178,0.074
-0.535,-0.166,0.170
-0.472,-0.168,0.095
-0.334,-0.198,-0.050
-0.169,-0.240,-0.120
-0.007,-0.264,-0.070
0.121,-0.247,0.010
0.177,-0.193,0.006
0.127,-0.127,-0.121
-0.012,-0.067,-0.328
-0.160,-0.018,-0.523
-0.210,0.031,-0.595
-0.100,0.101,-0.454
0.152,0.200,-0.098
0.459,0.313,0.346
0.709,0.403,0.682
0.821,0.428,0.775
0.778,0.382,0.644
0.630,0.301,0.410
0.461,0.240,0.182
0.334,0.231,0.002
0.244,0.254,-0.143
0.121,0.256,-0.269
-0.098,0.190,-0.369
-0.403,0.046,-0.404
-0.694,-0.137,-0.332
-0.841,-0.288,-0.151
-0.784,-0.327,0.055
-0.573,-0.214,0.163
-0.340,0.019,0.126
-0.212,0.278,0.043
-0.219,0.451,0.057
-0.294,0.473,0.167
-0.325,0.364,0.196
-0.243,0.200,-0.004
-0.071,0.054,-0.340
0.102,-0.048,-0.532
0.190,-0.139,-0.405
0.167,-0.257,-0.097
0.075,-0.404,0.101
-0.008,-0.530,0.072
-0.027,-0.570,-0.010
0.030,-0.507,0.078
0.129,-0.398,0.323
0.211,-0.335,0.465
0.232,-0.377,0.318
0.186,-0.499,-0.003
0.103,-0.612,-0.219
0.032,-0.631,-0.198
0.009,-0.526,-0.081
0.040,-0.328,-0.070
0.100,-0.093,-0.165
0.148,0.132,-0.179
0.157,0.326,0.002
0.126,0.494,0.248
0.085,0.653,0.312
0.072,0.810,0.111
0.112,0.941,-0.179
0.203,0.990,-0.309
0.316,0.909,-0.200
0.410,0.696,0.013
0.454,0.410,0.161
0.436,0.148,0.195
0.365,-0.015,0.186
0.259,-0.049,0.200
0.138,0.024,0.216
0.013,0.141,0.171
-0.109,0.222,0.058
-0.226,0.204,-0.049
-0.325,0.087,-0.076
-0.386,-0.072,-0.043
-0.398,-0.209,-0.062
-0.372,-0.305,-0.221
-0.351,-0.398,-0.455
-0.377,-0.524,-0.585
-0.448,-0.668,-0.488
-0.503,-0.758,-0.228
-0.463,-0.729,0.010
-0.303,-0.564,0.119
-0.086,-0.306,0.174
0.080,-0.029,0.306
0.127,0.185,0.497
0.070,0.268,0.568
-0.013,0.180,0.379
-0.059,-0.045,0.014
-0.058,-0.311,-0.282
-0.039,-0.502,-0.357
-0.030,-0.555,-0.273
-0.030,-0.493,-0.206
-0.022,-0.378,-0.226
-0.001,-0.255,-0.247
0.028,-0.113,-0.157
0.067,0.085,0.035
0.125,0.357,0.214
0.206,0.660,0.257
0.288,0.906,0.143
0.326,1.004,-0.058
0.292,0.913,-0.235
0.209,0.672,-0.305
0.144,0.383,-0.251
0.162,0.154,-0.119
0.280,0.037,0.032
0.447,0.021,0.181
0.591,0.057,0.338
0.661,0.095,0.477
0.646,0.111,0.507
0.567,0.099,0.341
0.439,0.065,0.011
0.266,0.013,-0.314
0.047,-0.063,-0.463
-0.211,-0.188,-0.408
-0.477,-0.375,-0.263
-0.697,-0.592,-0.138
-0.816,-0.752,-0.032
-0.802,-0.758,0.116
-0.669,-0.578,0.301
-0.481,-0.282,0.414
-0.319,0.006,0.360
-0.237,0.190,0.181
-0.242,0.245,0.016
-0.294,0.205,-0.050
-0.350,0.112,-0.074
-0.378,-0.004,-0.164
-0.373,-0.127,-0.326
-0.337,-0.227,-0.437
-0.277,-0.273,-0.375
-0.207,-0.252,-0.162
-0.135,-0.158,0.051
-0.051,-0.001,0.139
0.074,0.205,0.105
0.259,0.423,0.057
0.467,0.580,0.070
0.603,0.597,0.119
0.586,0.441,0.118
0.428,0.157,0.030
0.247,-0.142,-0.080
0.179,-0.346,-0.103
0.274,-0.411,0.002
0.451,-0.363,0.161
0.570,-0.268,0.242
0.540,-0.171,0.187
0.397,-0.076,0.066
0.256,0.033,-0.014
0.232,0.159,-0.029
0.336,0.267,-0.058
0.482,0.309,-0.159
0.544,0.255,-0.272
0.453,0.121,-0.282
0.236,-0.040,-0.173
-0.025,-0.164,-0.066
-0.260,-0.209,-0.077
-0.449,-0.173,-0.155
-0.606,-0.084,-0.142
-0.746,0.016,0.033
-0.865,0.098,0.253
-0.954,0.152,0.344
-1.011,0.185,0.281
-1.019,0.195,0.189
-0.938,0.163,0.159
-0.732,0.072,0.133
-0.415,-0.074,0.005
-0.073,-0.228,-0.192
0.181,-0.329,-0.300
0.294,-0.332,-0.221
0.298,-0.247,-0.066
0.274,-0.123,-0.018
0.279,-0.020,-0.105
0.308,0.029,-0.161
0.335,0.031,-0.040
0.361,0.015,0.177
0.420,0.018,0.272
0.538,0.059,0.154
0.688,0.124,-0.015
0.813,0.176,-0.020
0.861,0.180,0.134
0.817,0.132,0.221
0.682,0.068,0.069
0.462,0.034,-0.206
0.173,0.050,-0.330
-0.133,0.098,-0.184
-0.373,0.142,0.064
-0.478,0.155,0.178
-0.454,0.128,0.115
-0.371,0.061,0.039
-0.311,-0.038,0.086
-0.321,-0.154,0.189
-0.391,-0.244,0.174
-0.485,-0.276,-0.020
-0.576,-0.245,-0.276
-0.650,-0.179,-0.419
-0.696,-0.107,-0.369
-0.691,-0.029,-0.177
-0.614,0.062,0.035
-0.467,0.160,0.160
-0.285,0.221,0.150
-0.124,0.202,0.054
-0.014,0.102,-0.013
0.061,-0.030,0.028
0.139,-0.133,0.137
0.235,-0.156,0.188
0.312,-0.087,0.111
0.323,0.048,-0.022
0.255,0.199,-0.095
0.163,0.287,-0.080
0.127,0.253,-0.063
0.181,0.100,-0.117
0.286,-0.098,-0.197
0.362,-0.244,-0.209
0.358,-0.290,-0.129
0.285,-0.259,-0.023
0.198,-0.209,0.059
0.149,-0.162,0.148
0.155,-0.095,0.269
0.203,0.023,0.360
0.269,0.176,0.313
0.330,0.307,0.134
0.371,0.358,-0.021
0.378,0.316,-0.012
0.348,0.214,0.107
0.290,0.102,0.142
0.214,0.019,-0.016
0.129,-0.003,-0.250
0.028,0.045,-0.347
-0.102,0.141,-0.240
-0.266,0.229,-0.066
-0.440,0.243,0.004
-0.571,0.161,-0.051
-0.603,0.020,-0.118
-0.513,-0.114,-0.098
-0.346,-0.212,0.000
-0.192,-0.284,0.103
-0.133,-0.360,0.159
-0.190,-0.434,0.164
-0.320,-0.459,0.137
-0.449,-0.387,0.105
-0.520,-0.213,0.089
-0.510,0.009,0.091
-0.433,0.196,0.076
-0.319,0.284,-0.004
-0.198,0.262,-0.146
-0.088,0.176,-0.274
0.005,0.089,-0.290
0.092,0.047,-0.177
0.185,0.056,-0.017
0.293,0.089,0.069
0.410,0.116,0.039
0.514,0.115,-0.033
0.565,0.090,-0.033
0.546,0.054,0.083
0.475,0.023,0.230
0.401,0.009,0.282
0.358,0.004,0.200
0.335,-0.006,0.068
0.291,-0.038,-0.015
0.204,-0.077,-0.040
0.094,-0.089,-0.060
-0.001,-0.039,-0.084
-0.069,0.070,-0.055
-0.127,0.187,0.034
-0.198,0.243,0.068
-0.269,0.209,-0.079
-0.308,0.117,-0.350
-0.284,0.026,-0.499
-0.199,-0.027,-0.352
-0.082,-0.062,-0.012
0.021,-0.112,0.239
0.066,-0.190,0.255
0.021,-0.263,0.157
-0.103,-0.287,0.150
-0.247,-0.252,0.248
-0.333,-0.187,0.268
-0.323,-0.141,0.095
-0.252,-0.136,-0.143
-0.194,-0.155,-0.215
-0.200,-0.166,-0.049
-0.251,-0.149,0.181
-0.289,-0.108,0.267
-0.269,-0.055,0.173
-0.187,-0.002,0.027
-0.062,0.049,-0.059
0.084,0.103,-0.101
0.233,0.159,-0.144
0.357,0.219,-0.173
0.429,0.274,-0.141
0.444,0.303,-0.078
0.427,0.279,-0.082
0.405,0.190,-0.194
0.380,0.056,-0.303
0.341,-0.078,-0.250
0.285,-0.169,-0.012
0.228,-0.194,0.251
0.180,-0.156,0.353
0.125,-0.082,0.266
0.036,-0.003,0.131
-0.082,0.052,0.091
-0.187,0.076,0.150
-0.229,0.079,0.189
-0.201,0.076,0.120
-0.141,0.069,-0.027
-0.096,0.048,-0.142
-0.084,0.010,-0.153
-0.100,-0.024,-0.082
-0.133,-0.019,-0.009
-0.184,0.038,0.002
-0.246,0.125,-0.052
-0.293,0.196,-0.136
-0.301,0.222,-0.193
-0.277,0.205,-0.181
-0.249,0.162,-0.096
-0.239,0.109,0.007
-0.236,0.046,0.061
-0.209,-0.026,0.057
-0.138,-0.102,0.067
-0.034,-0.167,0.156
0.080,-0.211,0.273
0.187,-0.228,0.276
0.267,-0.218,0.091
0.294,-0.179,-0.161
0.255,-0.127,-0.267
0.186,-0.085,-0.157
0.158,-0.085,0.002
0.222,-0.135,-0.013
0.342,-0.212,-0.225
0.423,-0.271,-0.405
0.393,-0.273,-0.321
0.278,-0.207,0.018
0.175,-0.087,0.363
0.155,0.046,0.478
0.198,0.159,0.359
0.217,0.217,0.195
0.147,0.207,0.161
0.006,0.139,0.231
-0.126,0.053,0.225
-0.186,-0.005,0.016
-0.170,-0.015,-0.300
-0.124,0.017,-0.462
-0.093,0.066,-0.294
-0.089,0.110,0.082
-0.106,0.144,0.330
-0.147,0.176,0.217
-0.227,0.203,-0.131
-0.346,0.222,-0.351
-0.464,0.225,-0.222
-0.510,0.211,0.081
-0.442,0.182,0.193
-0.289,0.150,-0.019
-0.131,0.129,-0.296
-0.033,0.133,-0.285
0.008,0.148,0.032
0.047,0.133,0.306
0.119,0.050,0.211
0.201,-0.092,-0.171
0.235,-0.232,-0.449
0.189,-0.299,-0.335
0.091,-0.272,0.054
0.005,-0.201,0.366
-0.021,-0.156,0.383
0.009,-0.163,0.195
0.070,-0.191,0.032
0.126,-0.198,0.004
0.167,-0.173,0.036
0.196,-0.146,0.016
0.216,-0.147,-0.070
0.221,-0.174,-0.135
0.196,-0.195,-0.092
0.137,-0.178,0.069
0.066,-0.116,0.264
0.021,-0.029,0.354
0.027,0.049,0.242
0.062,0.099,-0.030
0.077,0.111,-0.280
0.038,0.091,-0.330
-0.036,0.046,-0.175
-0.089,-0.016,0.001
-0.084,-0.084,0.027
-0.040,-0.126,-0.066
-0.014,-0.114,-0.100
-0.045,-0.038,0.016
-0.116,0.075,0.166
-0.177,0.182,0.169
-0.191,0.255,0.016
-0.161,0.295,-0.110
-0.114,0.314,-0.053
-0.071,0.298,0.136
-0.043,0.225,0.268
-0.036,0.095,0.235
-0.046,-0.048,0.098
-0.068,-0.136,-0.031
-0.083,-0.124,-0.116
-0.084,-0.025,-0.187
-0.075,0.105,-0.241
-0.065,0.201,-0.219
-0.051,0.223,-0.092
-0.017,0.171,0.071
0.039,0.077,0.165
0.103,-0.017,0.150
0.145,-0.090,0.084
0.151,-0.150,0.047
0.139,-0.214,0.044
0.141,-0.284,0.018
0.170,-0.329,-0.059
0.210,-0.313,-0.127
0.232,-0.229,-0.080
0.225,-0.114,0.093
0.202,-0.029,0.259
0.180,-0.018,0.239
0.159,-0.087,0.003
0.129,-0.198,-0.276
0.086,-0.281,-0.382
0.043,-0.276,-0.259
0.018,-0.169,-0.055
0.001,0.002,0.059
-0.033,0.170,0.058
-0.111,0.281,0.040
-0.218,0.316,0.071
-0.310,0.289,0.111
-0.342,0.226,0.091
-0.305,0.154,0.021
-0.232,0.095,-0.021
-0.169,0.056,0.011
-0.141,0.031,0.089
-0.138,0.005,0.141
-0.127,-0.025,0.122
-0.094,-0.053,0.030
-0.052,-0.059,-0.102
-0.036,-0.033,-0.211
-0.063,0.016,-0.224
-0.115,0.070,-0.109
-0.148,0.102,0.069
-0.135,0.087,0.186
-0.074,0.021,0.161
0.008,-0.078,0.040
0.087,-0.169,-0.051
0.141,-0.207,-0.037
0.163,-0.180,0.032
0.161,-0.114,0.052
0.150,-0.053,-0.014
0.150,-0.025,-0.092
0.171,-0.023,-0.083
0.208,-0.023,0.012
0.247,-0.002,0.101
0.274,0.038,0.112
0.282,0.080,0.088
0.269,0.101,0.118
0.236,0.089,0.205
0.189,0.052,0.242
0.137,0.012,0.140
0.082,-0.005,-0.056
0.025,0.008,-0.206
-0.032,0.041,-0.215
-0.083,0.063,-0.122
-0.116,0.055,-0.034
-0.122,0.029,-0.012
-0.105,0.014,-0.045
-0.086,0.029,-0.086
-0.080,0.054,-0.105
-0.089,0.055,-0.092
-0.095,0.011,-0.057
-0.084,-0.054,-0.027
-0.061,-0.091,-0.022
-0.055,-0.063,-0.023
-0.083,0.027,0.006
-0.130,0.138,0.066
-0.158,0.212,0.096
-0.140,0.213,0.044
-0.091,0.146,-0.046
-0.054,0.043,-0.080
-0.059,-0.058,-0.018
-0.099,-0.135,0.062
-0.139,-0.185,0.073
-0.149,-0.206,0.024
-0.121,-0.194,0.004
-0.070,-0.148,0.050
-0.021,-0.084,0.100
0.002,-0.029,0.091
-0.004,-0.006,0.051
-0.019,-0.009,0.057
-0.011,-0.016,0.098
0.039,-0.014,0.076
0.113,-0.004,-0.061
0.169,0.004,-0.215
0.183,0.014,-0.230
0.170,0.030,-0.079
0.171,0.050,0.097
0.210,0.071,0.148
0.274,0.091,0.070
0.319,0.116,-0.016
0.310,0.140,-0.027
0.241,0.137,-0.005
0.134,0.080,-0.029
0.028,-0.027,-0.094
-0.039,-0.141,-0.118
-0.045,-0.207,-0.053
0.008,-0.210,0.045
0.084,-0.183,0.084
0.139,-0.173,0.036
0.144,-0.191,-0.046
0.112,-0.207,-0.098
0.076,-0.178,-0.095
0.055,-0.085,-0.047
0.038,0.042,0.021
-0.007,0.159,0.075
-0.097,0.222,0.069
-0.212,0.221,-0.012
-0.308,0.176,-0.112
-0.348,0.125,-0.136
-0.320,0.093,-0.059
-0.243,0.078,0.039
-0.162,0.061,0.065
-0.118,0.030,0.030
-0.127,-0.000,0.033
-0.171,-0.000,0.120
-0.206,0.045,0.207
-0.205,0.117,0.170
-0.173,0.176,-0.001
-0.143,0.187,-0.179
-0.132,0.144,-0.240
-0.127,0.062,-0.187
-0.095,-0.041,-0.118
-0.016,-0.152,-0.094
0.093,-0.246,-0.068
0.189,-0.293,0.029
0.232,-0.273,0.196
0.213,-0.198,0.339
0.162,-0.107,0.357
0.116,-0.040,0.225
0.102,-0.014,0.005
0.114,-0.014,-0.187
0.136,-0.022,-0.264
0.160,-0.038,-0.209
0.190,-0.074,-0.086
0.234,-0.133,0.012
0.282,-0.193,0.050
0.312,-0.221,0.053
0.310,-0.203,0.050
0.273,-0.153,0.030
0.207,-0.103,-0.028
0.112,-0.076,-0.099
-0.005,-0.063,-0.114
-0.127,-0.041,-0.043
-0.219,0.002,0.063
-0.252,0.066,0.130
-0.221,0.131,0.140
-0.155,0.182,0.118
-0.090,0.207,0.061
-0.057,0.199,-0.062
-0.066,0.168,-0.235
-0.111,0.140,-0.335
-0.161,0.151,-0.233
-0.186,0.216,0.043
-0.168,0.318,0.300
-0.124,0.410,0.350
-0.087,0.451,0.191
-0.083,0.421,-0.007
-0.110,0.339,-0.092
-0.141,0.235,-0.070
-0.153,0.144,-0.052
-0.135,0.087,-0.092
-0.093,0.066,-0.123
-0.043,0.059,-0.059
-0.002,0.037,0.071
0.023,-0.012,0.124
0.036,-0.080,-0.001
0.043,-0.139,-0.231
0.054,-0.171,-0.358
0.069,-0.190,-0.244
0.083,-0.218,0.033
0.089,-0.264,0.253
0.080,-0.313,0.260
0.056,-0.339,0.098
0.024,-0.328,-0.065
0.004,-0.293,-0.117
0.013,-0.260,-0.075
0.060,-0.249,-0.021
0.127,-0.258,0.000
0.183,-0.267,0.009
0.202,-0.247,0.022
0.181,-0.190,0.029
0.137,-0.116,0.014
0.091,-0.064,-0.009
0.051,-0.059,-0.015
0.013,-0.086,0.011
-0.032,-0.101,0.054
-0.085,-0.062,0.083
-0.128,0.032,0.081
-0.148,0.149,0.049
-0.147,0.252,0.007
-0.139,0.330,-0.027
-0.140,0.391,-0.055
-0.153,0.435,-0.087
-0.175,0.444,-0.116
-0.195,0.399,-0.111
-0.206,0.305,-0.061
-0.196,0.195,-0.011
-0.161,0.111,-0.021
-0.110,0.081,-0.073
-0.058,0.114,-0.066
-0.013,0.187,0.071
0.025,0.259,0.257
0.061,0.281,0.304
0.081,0.228,0.122
0.068,0.120,-0.167
0.021,0.005,-0.344
-0.030,-0.079,-0.299
-0.049,-0.131,-0.117
-0.009,-0.172,0.043
0.078,-0.213,0.107
0.182,-0.245,0.101
0.262,-0.248,0.075
0.293,-0.219,0.041
0.272,-0.177,0.001
0.217,-0.141,-0.035
0.157,-0.125,-0.059
0.114,-0.128,-0.074
0.086,-0.150,-0.069
0.055,-0.182,-0.022
0.005,-0.219,0.050
-0.066,-0.255,0.061
-0.150,-0.280,-0.054
-0.233,-0.277,-0.216
-0.301,-0.221,-0.223
-0.334,-0.097,0.021
-0.312,0.069,0.336
-0.237,0.219,0.402
-0.152,0.286,0.106
-0.105,0.252,-0.290
-0.107,0.153,-0.413
-0.114,0.061,-0.179
-0.066,0.029,0.119
0.040,0.075,0.172
0.147,0.177,0.003
0.189,0.294,-0.086
0.168,0.381,0.083
0.152,0.400,0.335
0.204,0.349,0.341
0.306,0.260,0.025
0.367,0.178,-0.335
0.305,0.117,-0.415
0.120,0.050,-0.186
-0.103,-0.055,0.076
-0.260,-0.209,0.111
-0.296,-0.362,-0.061
-0.223,-0.442,-0.193
-0.098,-0.405,-0.100
0.020,-0.258,0.157
0.099,-0.072,0.349
0.126,0.070,0.319
0.104,0.122,0.125
0.046,0.091,-0.045
-0.034,0.024,-0.080
-0.123,-0.039,-0.030
-0.211,-0.100,-0.018
-0.285,-0.173,-0.082
-0.319,-0.239,-0.141
-0.287,-0.247,-0.095
-0.182,-0.148,0.043
-0.036,0.045,0.161
0.094,0.256,0.153
0.160,0.394,0.021
0.146,0.409,-0.141
0.075,0.312,-0.237
-0.012,0.143,-0.227
-0.076,-0.047,-0.145
-0.080,-0.216,-0.053
-0.009,-0.316,0.003
0.117,-0.312,0.032
0.249,-0.204,0.082
0.323,-0.027,0.186
0.320,0.159,0.305
0.265,0.308,0.342
0.207,0.392,0.232
0.170,0.409,0.021
0.146,0.367,-0.168
0.112,0.276,-0.239
0.067,0.156,-0.206
0.022,0.042,-0.164
-0.014,-0.021,-0.185
-0.058,-0.005,-0.235
-0.123,0.075,-0.222
-0.202,0.163,-0.106
-0.266,0.187,0.039
-0.283,0.120,0.106
-0.249,-0.003,0.071
-0.190,-0.123,0.031
-0.136,-0.196,0.087
-0.100,-0.223,0.207
-0.078,-0.229,0.259
-0.068,-0.228,0.167
-0.070,-0.209,0.032
-0.086,-0.149,0.021
-0.104,-0.048,0.166
-0.108,0.058,0.306
-0.094,0.116,0.259
-0.077,0.085,0.031
-0.070,-0.032,-0.200
-0.067,-0.186,-0.286
-0.046,-0.296,-0.248
0.012,-0.303,-0.207
0.113,-0.200,-0.207
0.247,-0.033,-0.162
0.398,0.126,0.002
0.539,0.230,0.223
0.621,0.267,0.338
0.594,0.255,0.256
0.442,0.212,0.054
0.213,0.152,-0.097
-0.007,0.089,-0.105
-0.142,0.046,-0.022
-0.175,0.042,0.021
-0.147,0.071,-0.026
-0.117,0.106,-0.096
-0.117,0.115,-0.072
-0.141,0.091,0.064
-0.165,0.052,0.199
-0.170,0.025,0.180
-0.157,0.023,-0.021
-0.133,0.034,-0.269
-0.102,0.041,-0.376
-0.062,0.029,-0.275
-0.011,-0.011,-0.068
0.046,-0.081,0.090
0.102,-0.164,0.143
0.143,-0.230,0.148
0.164,-0.256,0.176
0.157,-0.244,0.208
0.118,-0.216,0.170
0.050,-0.193,0.043
-0.034,-0.168,-0.089
-0.117,-0.119,-0.117
-0.183,-0.041,-0.020
-0.225,0.037,0.109
-0.244,0.077,0.167
-0.246,0.050,0.125
-0.235,-0.029,0.039
-0.212,-0.131,-0.041
-0.171,-0.221,-0.111
-0.120,-0.278,-0.173
-0.072,-0.285,-0.193
-0.039,-0.227,-0.130
-0.021,-0.102,-0.001
-0.001,0.065,0.100
0.049,0.233,0.095
0.138,0.357,0.009
0.248,0.416,-0.054
0.340,0.408,-0.031
0.377,0.346,0.029
0.343,0.247,0.035
0.255,0.129,-0.031
0.145,0.020,-0.092
0.051,-0.045,-0.069
-0.004,-0.050,0.021
-0.028,-0.005,0.091
-0.047,0.054,0.091
-0.082,0.094,0.062
-0.127,0.097,0.065
-0.158,0.069,0.089
-0.147,0.020,0.059
-0.100,-0.044,-0.062
-0.049,-0.120,-0.208
-0.030,-0.196,-0.260
-0.054,-0.244,-0.182
-0.095,-0.242,-0.051
-0.121,-0.186,0.031
-0.114,-0.095,0.048
-0.077,-0.003,0.058
-0.032,0.069,0.089
-0.005,0.114,0.094
-0.014,0.127,0.035
-0.056,0.100,-0.029
-0.112,0.029,0.008
-0.148,-0.072,0.146
-0.147,-0.179,0.234
-0.125,-0.257,0.122
-0.114,-0.280,-0.131
-0.126,-0.241,-0.298
-0.139,-0.156,-0.228
-0.112,-0.057,-0.031
-0.032,0.016,0.050
0.059,0.045,-0.061
0.106,0.030,-0.192
0.088,-0.005,-0.141
0.040,-0.048,0.063
0.019,-0.091,0.203
0.054,-0.128,0.141
0.132,-0.135,-0.012
0.218,-0.084,-0.046
0.286,0.026,0.096
0.320,0.157,0.260
0.314,0.254,0.264
0.268,0.281,0.099
0.198,0.243,-0.090
0.130,0.162,-0.168
0.074,0.066,-0.123
0.021,-0.024,-0.031
-0.048,-0.087,0.030
-0.135,-0.108,0.039
-0.216,-0.084,0.016
-0.265,-0.026,-0.012
-0.271,0.046,-0.035
-0.254,0.121,-0.058
-0.237,0.188,-0.080
-0.237,0.232,-0.078
-0.250,0.241,-0.022
-0.266,0.212,0.075
-0.271,0.157,0.155
-0.255,0.100,0.158
-0.206,0.061,0.095
-0.123,0.055,0.025
-0.015,0.077,-0.013
0.088,0.111,-0.044
0.157,0.133,-0.098
0.175,0.126,-0.155
0.150,0.088,-0.174
0.106,0.030,-0.150
0.060,-0.033,-0.126
0.014,-0.099,-0.115
-0.025,-0.165,-0.071
-0.041,-0.221,0.047
-0.006,-0.252,0.197
0.083,-0.244,0.281
0.201,-0.201,0.257
0.298,-0.136,0.192
0.337,-0.075,0.172
0.316,-0.036,0.194
0.252,-0.021,0.178
0.174,-0.025,0.074
0.110,-0.036,-0.065
0.082,-0.051,-0.157
0.100,-0.070,-0.170
0.146,-0.087,-0.140
0.187,-0.096,-0.107
0.189,-0.089,-0.079
0.140,-0.070,-0.046
0.052,-0.045,-0.009
-0.046,-0.019,0.032
-0.133,0.018,0.085
-0.185,0.065,0.148
-0.193,0.102,0.187
-0.171,0.093,0.164
-0.153,0.031,0.093
-0.167,-0.048,0.029
-0.212,-0.089,0.002
-0.252,-0.051,-0.019
-0.246,0.048,-0.071
-0.193,0.159,-0.129
-0.130,0.229,-0.118
-0.104,0.238,-0.013
-0.128,0.201,0.121
-0.178,0.148,0.194
-0.209,0.106,0.167
-0.196,0.082,0.075
-0.151,0.059,-0.041
-0.103,0.014,-0.166
-0.076,-0.064,-0.273
-0.075,-0.156,-0.304
-0.091,-0.209,-0.206
-0.106,-0.176,-0.004
-0.104,-0.054,0.199
-0.072,0.102,0.296
-0.006,0.211,0.249
0.077,0.215,0.107
0.152,0.110,-0.043
0.202,-0.053,-0.130
0.245,-0.207,-0.142
0.309,-0.301,-0.117
0.403,-0.316,-0.103
0.489,-0.262,-0.098
0.507,-0.168,-0.067
0.431,-0.059,0.003
0.293,0.036,0.071
0.152,0.096,0.075
0.045,0.110,0.022
-0.029,0.078,-0.018
-0.090,0.016,0.018
-0.135,-0.052,0.109
-0.142,-0.102,0.179
-0.099,-0.112,0.173
-0.031,-0.075,0.102
0.011,0.001,0.014
-0.008,0.098,-0.050
-0.087,0.189,-0.067
-0.185,0.245,-0.036
-0.256,0.246,0.003
-0.276,0.181,-0.020
-0.253,0.064,-0.136
-0.215,-0.060,-0.268
-0.181,-0.143,-0.283
-0.153,-0.156,-0.134
-0.128,-0.112,0.074
-0.104,-0.055,0.179
-0.091,-0.019,0.125
-0.095,-0.007,0.010
-0.121,0.001,-0.034
-0.157,0.023,0.020
-0.187,0.055,0.100
-0.202,0.073,0.137
-0.194,0.064,0.122
-0.159,0.031,0.082
-0.097,-0.004,0.024
-0.008,-0.018,-0.041
0.101,-0.000,-0.071
0.216,0.044,-0.025
0.318,0.098,0.071
0.387,0.146,0.118
0.400,0.178,0.052
0.346,0.193,-0.067
0.238,0.178,-0.127
0.112,0.123,-0.093
0.010,0.023,-0.061
-0.042,-0.096,-0.114
-0.056,-0.182,-0.183
-0.054,-0.180,-0.112
-0.042,-0.085,0.137
-0.014,0.058,0.383
0.027,0.171,0.387
0.057,0.199,0.125
0.043,0.137,-0.162
-0.011,0.025,-0.213
-0.062,-0.089,-0.014
-0.063,-0.177,0.200
-0.006,-0.220,0.210
0.068,-0.221,0.037
0.111,-0.188,-0.116
0.104,-0.145,-0.109
0.067,-0.115,-0.001
0.031,-0.100,0.056
0.014,-0.084,0.002
0.020,-0.040,-0.067
0.040,0.027,-0.046
0.056,0.083,0.038
0.042,0.078,0.058
-0.023,-0.004,-0.061
-0.132,-0.129,-0.232
-0.239,-0.225,-0.277
-0.284,-0.228,-0.114
-0.241,-0.127,0.150
-0.147,0.030,0.325
-0.078,0.164,0.309
-0.087,0.213,0.171
-0.166,0.170,0.049
-0.241,0.083,0.012
