SITE CODE= EEDìÏà¢ëhë∫íÜèº              ,33.0265,131.1910, 10,5.8,42476.1638079,  3.93,  6.67
 LAT.=   32.8803
 LON.=  131.0736
 SAMPLING RATE= 100Hz
 UNIT  = gal(cm/s/s)
INITIAL TIME = 2016 04 16 03 54 40
 NS,EW,UD
0.225,0.051,0.057
0.240,0.088,-0.021
0.161,0.102,-0.095
0.036,0.108,-0.127
-0.055,0.108,-0.101
-0.063,0.095,-0.034
-0.005,0.063,0.032
0.052,0.019,0.058
0.051,-0.018,0.039
-0.010,-0.032,0.005
-0.087,-0.026,-0.003
-0.130,-0.013,0.023
-0.122,-0.010,0.055
-0.087,-0.021,0.057
-0.053,-0.034,0.025
-0.030,-0.029,-0.009
-0.011,0.002,-0.012
0.004,0.050,0.016
0.008,0.087,0.047
0.000,0.087,0.051
-0.004,0.043,0.026
0.016,-0.019,-0.006
0.064,-0.073,-0.032
0.103,-0.099,-0.056
0.089,-0.102,-0.080
0.012,-0.092,-0.096
-0.090,-0.062,-0.084
-0.154,-0.000,-0.039
-0.136,0.085,0.016
-0.045,0.154,0.058
0.066,0.158,0.072
0.139,0.088,0.067
0.139,-0.014,0.051
0.079,-0.091,0.027
0.004,-0.116,-0.005
-0.042,-0.103,-0.042
-0.042,-0.083,-0.065
-0.004,-0.054,-0.061
0.046,-0.001,-0.030
0.082,0.076,0.014
0.086,0.147,0.055
0.051,0.168,0.075
-0.023,0.130,0.063
-0.116,0.057,0.026
-0.185,-0.019,-0.009
-0.191,-0.080,-0.013
-0.119,-0.122,0.017
-0.002,-0.134,0.050
0.105,-0.104,0.041
0.159,-0.040,-0.022
0.154,0.028,-0.100
0.107,0.064,-0.131
0.042,0.054,-0.090
-0.023,0.018,-0.009
-0.079,-0.018,0.048
-0.114,-0.036,0.047
-0.125,-0.036,0.004
-0.117,-0.029,-0.035
-0.099,-0.017,-0.030
-0.069,-0.003,0.020
-0.016,0.012,0.085
0.062,0.029,0.119
0.145,0.037,0.098
0.203,0.030,0.027
0.214,0.004,-0.056
0.180,-0.029,-0.115
0.114,-0.039,-0.127
0.027,-0.008,-0.100
-0.067,0.057,-0.052
-0.154,0.119,0.000
-0.205,0.139,0.051
-0.202,0.104,0.095
-0.151,0.033,0.116
-0.081,-0.045,0.100
-0.023,-0.115,0.050
0.008,-0.167,-0.008
0.027,-0.192,-0.052
0.056,-0.180,-0.065
0.111,-0.124,-0.055
0.185,-0.029,-0.037
0.248,0.079,-0.021
0.254,0.170,-0.006
0.174,0.209,0.011
0.012,0.180,0.026
-0.182,0.093,0.029
-0.339,-0.012,0.009
-0.396,-0.093,-0.024
-0.338,-0.125,-0.055
-0.186,-0.116,-0.063
0.009,-0.075,-0.042
0.193,-0.008,-0.003
0.319,0.082,0.033
0.357,0.177,0.055
0.301,0.225,0.061
0.175,0.188,0.058
0.025,0.070,0.050
-0.103,-0.079,0.039
-0.186,-0.200,0.025
-0.224,-0.263,0.009
-0.229,-0.273,-0.009
-0.203,-0.228,-0.034
-0.143,-0.121,-0.062
-0.051,0.042,-0.080
0.049,0.210,-0.068
0.121,0.307,-0.016
0.143,0.287,0.053
0.119,0.180,0.094
0.076,0.053,0.073
0.035,-0.038,-0.002
0.001,-0.093,-0.080
-0.026,-0.132,-0.109
-0.042,-0.160,-0.075
-0.034,-0.159,-0.007
-0.002,-0.114,0.046
0.036,-0.037,0.064
0.063,0.042,0.056
0.068,0.094,0.046
0.059,0.104,0.042
0.042,0.072,0.038
0.014,0.005,0.024
-0.028,-0.070,-0.006
-0.077,-0.121,-0.046
-0.108,-0.122,-0.081
-0.100,-0.078,-0.093
-0.054,-0.012,-0.072
0.007,0.049,-0.024
0.051,0.101,0.027
0.061,0.147,0.059
0.046,0.182,0.066
0.034,0.186,0.061
0.040,0.136,0.058
0.054,0.038,0.055
0.043,-0.071,0.034
-0.014,-0.150,-0.014
-0.103,-0.170,-0.076
-0.170,-0.139,-0.118
-0.163,-0.080,-0.112
-0.076,-0.014,-0.061
0.045,0.043,0.006
0.135,0.087,0.058
0.155,0.105,0.075
0.111,0.092,0.059
0.040,0.052,0.024
-0.021,0.000,-0.008
-0.060,-0.052,-0.024
-0.072,-0.096,-0.018
-0.065,-0.128,-0.002
-0.046,-0.134,0.011
-0.018,-0.098,0.017
0.012,-0.018,0.023
0.036,0.082,0.036
0.036,0.166,0.052
0.009,0.203,0.054
-0.030,0.182,0.032
-0.054,0.111,-0.005
-0.037,0.007,-0.039
0.014,-0.105,-0.059
0.072,-0.193,-0.068
0.102,-0.228,-0.077
0.091,-0.195,-0.087
0.059,-0.109,-0.083
0.027,-0.004,-0.052
0.008,0.083,0.005
-0.002,0.128,0.067
-0.020,0.125,0.106
-0.051,0.086,0.102
-0.089,0.032,0.061
-0.116,-0.013,0.007
-0.115,-0.039,-0.030
-0.084,-0.043,-0.038
-0.032,-0.030,-0.021
0.021,-0.002,0.004
0.070,0.036,0.025
0.109,0.072,0.034
0.134,0.086,0.031
0.137,0.061,0.018
0.110,-0.003,-0.004
0.054,-0.082,-0.030
-0.016,-0.143,-0.053
-0.075,-0.157,-0.064
-0.108,-0.120,-0.060
-0.110,-0.047,-0.039
-0.093,0.031,-0.002
-0.065,0.095,0.043
-0.036,0.132,0.080
-0.006,0.148,0.089
0.021,0.148,0.063
0.045,0.131,0.017
0.063,0.090,-0.020
0.073,0.027,-0.030
0.069,-0.041,-0.021
0.047,-0.093,-0.013
0.007,-0.120,-0.022
-0.039,-0.124,-0.041
-0.073,-0.116,-0.048
-0.079,-0.094,-0.034
-0.058,-0.053,-0.002
-0.028,0.008,0.028
-0.008,0.077,0.039
-0.005,0.133,0.031
-0.008,0.161,0.012
-0.003,0.152,0.000
0.013,0.100,0.000
0.030,0.012,0.005
0.028,-0.088,0.000
0.004,-0.170,-0.023
-0.034,-0.204,-0.058
-0.065,-0.186,-0.076
-0.073,-0.129,-0.057
-0.054,-0.054,-0.002
-0.015,0.022,0.057
0.035,0.087,0.091
0.087,0.126,0.083
0.130,0.128,0.046
0.148,0.099,0.005
0.126,0.061,-0.021
0.065,0.031,-0.025
-0.013,0.014,-0.012
-0.077,-0.001,0.005
-0.098,-0.024,0.016
-0.073,-0.052,0.009
-0.025,-0.075,-0.013
0.014,-0.082,-0.039
0.028,-0.073,-0.052
0.014,-0.050,-0.046
-0.020,-0.018,-0.025
-0.059,0.021,-0.002
-0.087,0.059,0.020
-0.082,0.088,0.041
-0.036,0.097,0.061
0.040,0.084,0.069
0.112,0.054,0.055
0.144,0.013,0.020
0.121,-0.029,-0.020
0.063,-0.064,-0.041
0.002,-0.085,-0.034
-0.040,-0.088,-0.008
-0.066,-0.076,0.014
-0.085,-0.055,0.018
-0.095,-0.036,0.006
-0.082,-0.019,-0.006
-0.037,0.003,-0.011
0.028,0.039,-0.010
0.084,0.086,-0.012
0.102,0.124,-0.020
0.076,0.133,-0.025
0.028,0.105,-0.014
-0.017,0.054,0.009
-0.046,0.001,0.028
-0.060,-0.038,0.025
-0.062,-0.065,-0.002
-0.052,-0.082,-0.037
-0.032,-0.088,-0.050
-0.002,-0.075,-0.030
0.028,-0.037,0.009
0.048,0.016,0.044
0.054,0.065,0.050
0.050,0.090,0.029
0.045,0.076,-0.002
0.042,0.025,-0.025
0.038,-0.042,-0.035
0.025,-0.102,-0.039
0.000,-0.132,-0.043
-0.036,-0.122,-0.045
-0.075,-0.083,-0.033
-0.103,-0.034,-0.001
-0.107,0.008,0.040
-0.084,0.043,0.074
-0.044,0.073,0.080
-0.004,0.097,0.059
0.027,0.109,0.019
0.048,0.099,-0.021
0.061,0.068,-0.052
0.059,0.023,-0.065
0.036,-0.021,-0.059
-0.005,-0.053,-0.034
-0.045,-0.066,0.002
-0.057,-0.062,0.038
-0.034,-0.046,0.058
0.009,-0.027,0.056
0.046,-0.012,0.038
0.063,-0.007,0.014
0.065,-0.007,-0.003
0.063,0.002,-0.012
0.060,0.028,-0.017
0.049,0.063,-0.019
0.022,0.086,-0.017
-0.016,0.077,-0.010
-0.054,0.039,0.001
-0.078,-0.007,0.012
-0.079,-0.044,0.019
-0.061,-0.066,0.018
-0.032,-0.073,0.007
-0.004,-0.065,-0.012
0.013,-0.042,-0.034
0.018,-0.004,-0.044
0.011,0.034,-0.034
-0.000,0.061,-0.006
-0.011,0.071,0.025
-0.015,0.069,0.046
-0.008,0.056,0.048
0.005,0.030,0.034
0.023,-0.008,0.013
0.042,-0.050,-0.004
0.056,-0.075,-0.011
0.062,-0.070,-0.005
0.050,-0.043,0.009
0.020,-0.014,0.021
-0.020,0.003,0.018
-0.055,0.012,0.000
-0.069,0.023,-0.023
-0.060,0.036,-0.040
-0.039,0.045,-0.045
-0.021,0.039,-0.041
-0.011,0.020,-0.037
-0.002,-0.000,-0.032
0.016,-0.009,-0.022
0.042,-0.004,-0.005
0.063,0.008,0.017
0.066,0.015,0.037
0.046,0.010,0.045
0.011,-0.002,0.043
-0.020,-0.012,0.036
-0.034,-0.013,0.028
-0.023,-0.006,0.018
0.000,0.002,0.000
0.021,0.005,-0.025
0.027,0.000,-0.051
0.019,-0.012,-0.062
0.007,-0.025,-0.048
-0.000,-0.034,-0.018
-0.007,-0.037,0.009
-0.017,-0.037,0.017
-0.031,-0.037,0.006
-0.037,-0.043,-0.005
-0.029,-0.050,0.000
-0.007,-0.043,0.020
0.015,-0.011,0.042
0.021,0.037,0.052
0.006,0.080,0.050
-0.021,0.090,0.044
-0.044,0.064,0.036
-0.043,0.028,0.020
-0.013,0.015,-0.009
0.032,0.032,-0.047
0.071,0.054,-0.073
0.077,0.053,-0.070
0.046,0.018,-0.041
-0.004,-0.028,-0.002
-0.050,-0.061,0.023
-0.075,-0.073,0.026
-0.080,-0.075,0.008
-0.070,-0.075,-0.014
-0.046,-0.065,-0.032
-0.009,-0.034,-0.035
0.036,0.010,-0.021
0.079,0.052,0.006
0.107,0.070,0.038
0.109,0.066,0.056
0.086,0.056,0.046
0.045,0.048,0.012
-0.004,0.035,-0.021
-0.047,0.004,-0.033
-0.068,-0.040,-0.018
-0.060,-0.074,0.000
-0.034,-0.075,0.006
-0.007,-0.046,-0.002
0.003,-0.011,-0.006
-0.007,0.010,0.006
-0.034,0.018,0.025
-0.064,0.023,0.026
-0.080,0.032,0.003
-0.066,0.036,-0.025
-0.017,0.020,-0.035
0.048,-0.006,-0.021
0.102,-0.027,0.001
0.118,-0.027,0.014
0.097,-0.012,0.016
0.060,-0.001,0.012
0.030,-0.000,0.009
0.012,-0.002,0.000
-0.002,0.005,-0.017
-0.028,0.023,-0.035
-0.066,0.039,-0.037
-0.103,0.041,-0.012
-0.127,0.030,0.027
-0.129,0.018,0.064
-0.112,0.008,0.082
-0.075,0.000,0.075
-0.021,-0.015,0.048
0.042,-0.036,0.010
0.102,-0.056,-0.026
0.145,-0.065,-0.054
0.164,-0.053,-0.062
0.155,-0.025,-0.054
0.119,0.010,-0.035
0.059,0.040,-0.016
-0.011,0.055,-0.004
-0.070,0.056,0.000
-0.096,0.051,0.000
-0.086,0.041,-0.000
-0.058,0.025,0.000
-0.034,-0.001,0.007
-0.025,-0.036,0.019
-0.027,-0.070,0.034
-0.029,-0.090,0.045
-0.032,-0.091,0.045
-0.033,-0.074,0.032
-0.027,-0.039,0.007
-0.005,0.008,-0.022
0.029,0.057,-0.048
0.062,0.098,-0.063
0.078,0.119,-0.060
0.078,0.120,-0.041
0.066,0.102,-0.011
0.049,0.065,0.017
0.024,0.012,0.030
-0.009,-0.047,0.025
-0.045,-0.095,0.006
-0.070,-0.112,-0.011
-0.077,-0.098,-0.016
-0.069,-0.065,-0.005
-0.050,-0.029,0.012
-0.020,0.000,0.024
0.016,0.024,0.026
0.051,0.041,0.022
0.073,0.048,0.017
0.075,0.041,0.012
0.059,0.021,0.006
0.029,-0.003,-0.004
-0.003,-0.030,-0.016
-0.030,-0.050,-0.024
-0.047,-0.055,-0.024
-0.051,-0.040,-0.014
-0.046,-0.006,0.005
-0.036,0.028,0.029
-0.020,0.043,0.050
-0.000,0.032,0.052
0.021,0.008,0.024
0.036,-0.006,-0.026
0.032,-0.000,-0.070
0.009,0.017,-0.080
-0.018,0.034,-0.050
-0.037,0.041,-0.000
-0.041,0.039,0.035
-0.034,0.033,0.043
-0.021,0.027,0.034
-0.007,0.019,0.027
0.012,0.012,0.029
0.036,0.004,0.029
0.054,-0.005,0.013
0.056,-0.020,-0.015
0.042,-0.038,-0.041
0.019,-0.054,-0.047
-0.002,-0.059,-0.030
-0.019,-0.050,-0.005
-0.031,-0.029,0.013
-0.041,-0.004,0.017
-0.044,0.018,0.009
-0.034,0.031,0.000
-0.007,0.030,-0.005
0.025,0.018,-0.003
0.048,0.002,0.002
0.048,-0.011,0.007
0.025,-0.020,0.007
-0.003,-0.027,0.002
-0.020,-0.030,-0.005
-0.022,-0.025,-0.012
-0.019,-0.009,-0.017
-0.021,0.009,-0.014
-0.031,0.021,0.000
-0.034,0.019,0.019
-0.016,0.011,0.035
0.021,0.011,0.036
0.061,0.021,0.018
0.080,0.032,-0.006
0.072,0.032,-0.026
0.042,0.023,-0.032
0.003,0.015,-0.026
-0.033,0.019,-0.016
-0.059,0.029,0.000
-0.069,0.026,0.025
-0.059,0.000,0.052
-0.034,-0.040,0.064
-0.008,-0.073,0.045
0.008,-0.080,-0.004
0.013,-0.063,-0.058
0.015,-0.032,-0.082
0.025,0.001,-0.061
0.043,0.035,-0.013
0.061,0.067,0.025
0.065,0.087,0.033
0.052,0.079,0.014
0.025,0.039,-0.011
-0.005,-0.016,-0.024
-0.031,-0.059,-0.018
-0.046,-0.076,-0.001
-0.051,-0.071,0.016
-0.050,-0.058,0.021
-0.043,-0.040,0.011
-0.035,-0.008,-0.009
-0.021,0.038,-0.026
-0.002,0.079,-0.020
0.017,0.086,0.006
0.032,0.053,0.033
0.031,-0.000,0.035
0.015,-0.045,0.011
-0.009,-0.068,-0.011
-0.034,-0.075,-0.011
-0.048,-0.074,0.009
-0.047,-0.059,0.023
-0.029,-0.021,0.006
0.003,0.036,-0.030
0.046,0.091,-0.056
0.087,0.119,-0.044
0.109,0.113,0.001
0.098,0.082,0.053
0.051,0.039,0.084
-0.016,-0.012,0.084
-0.080,-0.061,0.054
-0.120,-0.088,0.004
-0.131,-0.079,-0.048
-0.120,-0.044,-0.086
-0.093,-0.009,-0.091
-0.053,0.006,-0.067
-0.002,0.011,-0.032
0.051,0.027,-0.002
0.093,0.057,0.019
0.110,0.084,0.042
0.103,0.079,0.066
0.080,0.041,0.076
0.054,-0.009,0.055
0.028,-0.053,0.008
0.000,-0.084,-0.044
-0.031,-0.103,-0.073
-0.060,-0.103,-0.068
-0.073,-0.074,-0.037
-0.055,-0.020,0.004
-0.009,0.034,0.045
0.052,0.065,0.071
0.101,0.071,0.069
0.113,0.068,0.036
0.081,0.059,-0.011
0.023,0.036,-0.048
-0.030,-0.013,-0.057
-0.059,-0.075,-0.045
-0.063,-0.117,-0.031
-0.055,-0.115,-0.027
-0.051,-0.075,-0.023
-0.052,-0.020,-0.001
-0.050,0.031,0.034
-0.036,0.076,0.061
-0.012,0.111,0.062
0.014,0.125,0.039
0.034,0.107,0.011
0.043,0.062,-0.009
0.045,0.009,-0.027
0.039,-0.030,-0.048
0.028,-0.053,-0.062
0.011,-0.070,-0.052
-0.009,-0.081,-0.013
-0.032,-0.077,0.032
-0.049,-0.048,0.054
-0.053,-0.006,0.045
-0.042,0.026,0.019
-0.017,0.032,0.002
0.012,0.018,0.002
0.041,0.001,0.006
0.061,-0.004,0.000
0.064,-0.002,-0.011
0.048,-0.004,-0.017
0.012,-0.007,-0.009
-0.031,-0.000,0.005
-0.071,0.021,0.013
-0.088,0.050,0.008
-0.076,0.065,-0.002
-0.040,0.054,-0.012
0.002,0.027,-0.016
0.035,-0.002,-0.012
0.051,-0.021,-0.006
0.053,-0.032,-0.000
0.046,-0.042,-0.000
0.032,-0.046,-0.006
0.012,-0.038,-0.014
-0.008,-0.016,-0.018
-0.023,0.012,-0.014
-0.024,0.034,-0.005
-0.015,0.042,0.004
-0.006,0.032,0.013
-0.005,0.011,0.025
-0.009,-0.016,0.037
-0.007,-0.039,0.039
0.004,-0.043,0.023
0.019,-0.027,-0.008
0.023,0.000,-0.038
0.010,0.016,-0.045
-0.011,0.011,-0.026
-0.021,-0.004,0.004
-0.007,-0.011,0.024
0.030,-0.001,0.023
0.071,0.018,0.006
0.093,0.035,-0.012
0.076,0.039,-0.022
0.026,0.031,-0.017
-0.036,0.011,0.000
-0.082,-0.016,0.024
-0.095,-0.045,0.038
-0.079,-0.058,0.034
-0.058,-0.048,0.011
-0.050,-0.021,-0.014
-0.058,0.004,-0.026
-0.066,0.022,-0.017
-0.054,0.039,0.000
-0.009,0.063,0.011
0.059,0.087,0.006
0.127,0.092,-0.008
0.164,0.064,-0.025
0.155,0.006,-0.035
0.103,-0.061,-0.034
0.031,-0.117,-0.019
-0.040,-0.147,0.001
-0.095,-0.143,0.016
-0.125,-0.100,0.013
-0.125,-0.031,0.001
-0.097,0.036,-0.001
-0.049,0.084,0.019
0.004,0.107,0.052
0.047,0.122,0.064
0.068,0.138,0.035
0.068,0.141,-0.019
0.050,0.107,-0.058
0.027,0.023,-0.052
0.004,-0.084,-0.016
-0.013,-0.173,0.009
-0.027,-0.210,-0.003
-0.032,-0.186,-0.039
-0.024,-0.120,-0.058
0.003,-0.037,-0.033
0.043,0.042,0.022
0.080,0.104,0.070
0.090,0.135,0.085
0.068,0.127,0.068
0.021,0.088,0.039
-0.027,0.037,0.011
-0.063,-0.004,-0.018
-0.081,-0.021,-0.048
-0.083,-0.020,-0.066
-0.070,-0.014,-0.055
-0.045,-0.012,-0.018
-0.016,-0.016,0.021
0.008,-0.022,0.038
0.022,-0.026,0.025
0.031,-0.030,0.000
0.047,-0.036,-0.013
0.072,-0.041,-0.009
0.092,-0.036,0.002
0.082,-0.016,0.004
0.034,0.019,-0.007
-0.036,0.057,-0.020
-0.095,0.084,-0.019
-0.114,0.085,0.005
-0.096,0.061,0.041
-0.064,0.024,0.063
-0.040,-0.009,0.049
-0.031,-0.030,0.001
-0.025,-0.039,-0.051
-0.007,-0.041,-0.074
0.027,-0.036,-0.054
0.070,-0.023,-0.010
0.102,-0.005,0.023
0.112,0.007,0.031
0.101,0.005,0.020
0.077,-0.014,0.009
0.045,-0.037,0.004
0.005,-0.045,-0.000
-0.049,-0.030,-0.012
-0.107,-0.004,-0.024
-0.142,0.016,-0.020
-0.128,0.023,0.003
-0.069,0.025,0.032
0.009,0.031,0.047
0.072,0.041,0.037
0.098,0.037,0.012
0.091,0.012,-0.008
0.057,-0.025,-0.018
0.007,-0.050,-0.023
-0.044,-0.041,-0.031
-0.080,-0.008,-0.039
-0.087,0.020,-0.035
-0.063,0.024,-0.014
-0.021,0.008,0.019
0.020,-0.008,0.048
0.057,-0.016,0.057
0.086,-0.019,0.038
0.101,-0.028,-0.002
0.091,-0.036,-0.050
0.051,-0.030,-0.080
-0.008,-0.004,-0.074
-0.067,0.031,-0.025
-0.107,0.059,0.041
-0.119,0.072,0.089
-0.103,0.073,0.090
-0.063,0.061,0.048
-0.008,0.037,-0.008
0.046,0.002,-0.045
0.084,-0.032,-0.051
0.092,-0.054,-0.034
0.072,-0.056,-0.009
0.038,-0.046,0.009
0.009,-0.035,0.020
-0.007,-0.023,0.021
-0.016,-0.010,0.014
-0.027,0.007,0.002
-0.042,0.024,-0.012
-0.055,0.033,-0.026
-0.056,0.029,-0.031
-0.038,0.011,-0.020
-0.005,-0.009,0.003
0.031,-0.022,0.028
0.055,-0.019,0.037
0.055,-0.004,0.026
0.028,0.007,0.006
-0.011,-0.001,-0.002
-0.051,-0.029,0.002
-0.077,-0.054,0.005
-0.080,-0.054,-0.006
-0.055,-0.019,-0.027
0.002,0.036,-0.036
0.078,0.090,-0.018
0.143,0.128,0.010
0.163,0.143,0.026
0.128,0.133,0.020
0.061,0.091,0.005
-0.004,0.022,0.003
-0.042,-0.061,0.014
-0.061,-0.137,0.018
-0.076,-0.188,-0.001
-0.091,-0.203,-0.038
-0.095,-0.180,-0.065
-0.077,-0.124,-0.066
-0.046,-0.039,-0.041
-0.017,0.057,-0.008
0.001,0.147,0.023
0.016,0.205,0.052
0.036,0.212,0.075
0.062,0.162,0.080
0.081,0.067,0.058
0.086,-0.043,0.014
0.075,-0.136,-0.033
0.052,-0.184,-0.064
0.020,-0.174,-0.068
-0.017,-0.118,-0.049
-0.053,-0.036,-0.013
-0.071,0.049,0.032
-0.064,0.116,0.073
-0.037,0.147,0.087
-0.007,0.133,0.057
0.009,0.083,-0.009
0.004,0.020,-0.081
-0.017,-0.033,-0.114
-0.040,-0.070,-0.087
-0.048,-0.092,-0.015
-0.030,-0.100,0.062
0.011,-0.086,0.106
0.052,-0.042,0.095
0.068,0.025,0.041
0.045,0.090,-0.023
-0.003,0.117,-0.071
-0.049,0.090,-0.086
-0.067,0.023,-0.069
-0.052,-0.042,-0.034
-0.015,-0.077,0.004
0.026,-0.070,0.039
0.055,-0.036,0.066
0.064,0.002,0.083
0.047,0.030,0.091
0.009,0.039,0.090
-0.031,0.037,0.073
-0.051,0.030,0.029
-0.033,0.029,-0.050
0.012,0.036,-0.155
0.055,0.043,-0.246
0.060,0.033,-0.271
0.018,-0.004,-0.199
-0.038,-0.059,-0.040
-0.066,-0.110,0.135
-0.046,-0.133,0.238
0.000,-0.125,0.208
0.030,-0.095,0.071
0.021,-0.045,-0.071
-0.001,0.034,-0.103
-0.000,0.139,0.011
0.040,0.238,0.184
0.090,0.278,0.262
0.093,0.225,0.157
0.021,0.098,-0.068
-0.083,-0.042,-0.246
-0.144,-0.146,-0.253
-0.111,-0.205,-0.124
-0.017,-0.246,-0.006
0.051,-0.280,-0.004
0.039,-0.275,-0.067
-0.010,-0.184,-0.059
-0.009,-0.000,0.085
0.074,0.203,0.273
0.159,0.322,0.346
0.126,0.301,0.238
-0.036,0.177,0.038
-0.189,0.041,-0.119
-0.177,-0.043,-0.187
0.008,-0.085,-0.214
0.196,-0.129,-0.248
0.202,-0.177,-0.258
0.007,-0.171,-0.173
-0.223,-0.055,0.016
-0.300,0.133,0.223
-0.185,0.283,0.332
0.002,0.294,0.293
0.108,0.182,0.145
0.087,0.055,-0.029
0.016,-0.006,-0.153
0.009,-0.026,-0.182
0.112,-0.082,-0.117
0.263,-0.187,-0.018
0.340,-0.251,0.021
0.263,-0.189,-0.035
0.063,-0.049,-0.129
-0.144,0.013,-0.144
-0.257,-0.080,-0.035
-0.268,-0.219,0.110
-0.252,-0.191,0.162
-0.264,0.070,0.096
-0.265,0.385,0.025
-0.177,0.486,0.071
0.007,0.291,0.206
0.193,-0.014,0.266
0.268,-0.177,0.126
0.212,-0.127,-0.152
0.116,-0.015,-0.368
0.072,-0.014,-0.371
0.094,-0.129,-0.191
0.121,-0.223,0.012
0.097,-0.193,0.108
0.022,-0.074,0.087
-0.060,0.034,0.029
-0.107,0.088,0.014
-0.100,0.128,0.058
-0.050,0.191,0.130
0.001,0.240,0.183
0.005,0.214,0.177
-0.056,0.104,0.097
-0.136,-0.022,-0.037
-0.154,-0.093,-0.178
-0.085,-0.095,-0.268
0.012,-0.080,-0.270
0.055,-0.105,-0.180
0.029,-0.184,-0.027
-0.002,-0.276,0.137
0.023,-0.312,0.247
0.089,-0.230,0.251
0.127,-0.023,0.151
0.102,0.238,0.006
0.055,0.437,-0.102
0.037,0.481,-0.128
0.050,0.365,-0.088
0.055,0.164,-0.029
0.028,-0.036,0.009
-0.021,-0.186,0.014
-0.082,-0.262,-0.009
-0.159,-0.253,-0.045
-0.248,-0.163,-0.058
-0.294,-0.042,-0.020
-0.232,0.027,0.066
-0.060,0.004,0.150
0.138,-0.070,0.166
0.264,-0.101,0.088
0.289,-0.042,-0.041
0.254,0.052,-0.149
0.207,0.093,-0.193
0.150,0.053,-0.179
0.061,0.001,-0.135
-0.046,0.024,-0.066
-0.132,0.121,0.039
-0.178,0.201,0.169
-0.205,0.174,0.266
-0.242,0.048,0.262
-0.269,-0.079,0.143
-0.227,-0.113,-0.025
-0.077,-0.049,-0.147
0.146,0.036,-0.169
0.350,0.065,-0.114
0.452,0.025,-0.045
0.421,-0.037,-0.008
0.279,-0.078,0.001
0.068,-0.099,0.007
-0.155,-0.127,0.021
-0.329,-0.166,0.035
-0.400,-0.180,0.041
-0.360,-0.133,0.045
-0.255,-0.025,0.052
-0.139,0.102,0.047
-0.034,0.207,0.006
0.074,0.271,-0.075
0.192,0.282,-0.153
0.285,0.225,-0.166
0.301,0.086,-0.086
0.225,-0.114,0.048
0.089,-0.306,0.162
-0.049,-0.400,0.191
-0.152,-0.345,0.116
-0.203,-0.162,-0.025
-0.185,0.068,-0.162
-0.085,0.254,-0.214
0.075,0.343,-0.131
0.227,0.337,0.056
0.280,0.266,0.243
0.195,0.154,0.304
0.006,0.009,0.196
-0.195,-0.149,-0.008
-0.322,-0.276,-0.180
-0.333,-0.319,-0.242
-0.242,-0.267,-0.206
-0.102,-0.169,-0.137
0.027,-0.080,-0.076
0.114,-0.010,-0.014
0.172,0.075,0.066
0.224,0.188,0.153
0.267,0.268,0.210
0.255,0.243,0.207
0.146,0.112,0.140
-0.037,-0.028,0.032
-0.200,-0.080,-0.079
-0.254,-0.034,-0.158
-0.199,0.031,-0.173
-0.124,0.053,-0.125
-0.111,0.039,-0.047
-0.149,0.034,0.012
-0.141,0.041,0.038
-0.014,0.014,0.043
0.197,-0.063,0.048
0.374,-0.144,0.045
0.407,-0.162,0.009
0.284,-0.115,-0.052
0.086,-0.068,-0.088
-0.085,-0.074,-0.040
-0.175,-0.100,0.082
-0.187,-0.075,0.192
-0.164,0.022,0.189
-0.139,0.121,0.053
-0.116,0.138,-0.134
-0.075,0.071,-0.259
0.002,0.000,-0.262
0.106,0.002,-0.171
0.185,0.071,-0.044
0.194,0.133,0.083
0.121,0.132,0.198
0.005,0.079,0.279
-0.105,0.024,0.279
-0.185,-0.004,0.173
-0.236,-0.024,-0.001
-0.262,-0.065,-0.156
-0.249,-0.125,-0.216
-0.168,-0.173,-0.177
-0.012,-0.176,-0.098
0.189,-0.133,-0.035
0.369,-0.061,0.000
0.457,0.031,0.041
0.419,0.139,0.115
0.273,0.232,0.200
0.079,0.252,0.230
-0.107,0.159,0.141
-0.260,-0.012,-0.064
-0.368,-0.167,-0.295
-0.406,-0.217,-0.409
-0.339,-0.157,-0.319
-0.161,-0.040,-0.066
0.077,0.082,0.191
0.283,0.212,0.294
0.380,0.349,0.211
0.363,0.440,0.052
0.272,0.400,-0.034
0.151,0.199,-0.001
0.012,-0.085,0.066
-0.144,-0.325,0.052
-0.298,-0.449,-0.061
-0.393,-0.481,-0.168
-0.378,-0.477,-0.150
-0.259,-0.452,-0.008
-0.107,-0.379,0.131
-0.011,-0.253,0.128
-0.005,-0.114,-0.033
-0.030,-0.003,-0.228
0.022,0.090,-0.303
0.209,0.213,-0.198
0.473,0.380,0.017
0.660,0.536,0.231
0.631,0.589,0.364
0.360,0.493,0.400
-0.042,0.282,0.342
-0.404,0.052,0.191
-0.594,-0.106,-0.043
-0.582,-0.165,-0.303
-0.431,-0.164,-0.483
-0.233,-0.171,-0.494
-0.057,-0.212,-0.324
0.071,-0.241,-0.050
0.146,-0.190,0.217
0.166,-0.055,0.406
0.139,0.062,0.496
0.098,0.054,0.471
0.098,-0.091,0.301
0.168,-0.249,-0.017
0.275,-0.268,-0.395
0.349,-0.109,-0.643
0.320,0.135,-0.600
0.174,0.334,-0.273
-0.049,0.433,0.137
-0.287,0.456,0.387
-0.466,0.425,0.376
-0.528,0.306,0.201
-0.449,0.062,0.028
-0.276,-0.275,-0.061
-0.099,-0.580,-0.112
0.016,-0.718,-0.185
