SITE CODE= EA0ïƒéqésîéòJí¨ÅiãåÅj        ,35.2733,133.3483,  9,7.3,36805.5627072,  3.62,  6.15
 LAT.=    0.0000
 LON.=    0.0000
 SAMPLING RATE= 100Hz 
 UNIT  = gal(cm/s/s) 
INITIAL TIME = 2000 10 06 13 30 10
 NS,EW,UD
-2.762,-0.599,-0.073
-1.607,0.016,0.588
-0.920,0.994,0.847
-1.145,1.778,0.708
-1.291,1.468,0.662
-0.997,0.321,0.385
-0.061,-0.443,-0.279
1.209,-0.481,-0.766
1.531,-0.246,-0.241
0.919,0.230,0.285
-0.067,1.134,0.527
-0.621,2.277,0.292
-0.314,2.825,-1.181
0.064,1.967,-1.239
0.471,-0.068,0.154
0.774,-2.135,0.384
0.907,-2.864,-0.003
0.984,-1.816,-0.513
0.572,0.060,-0.663
0.425,1.275,-0.169
0.703,1.237,0.220
1.077,0.779,0.739
1.904,0.439,1.239
2.205,0.114,1.102
1.381,-0.189,0.852
0.000,-0.726,0.750
-1.164,-1.485,0.532
-0.881,-1.697,0.805
0.647,-0.732,0.923
1.210,0.923,0.355
-0.009,2.025,-0.106
-1.328,1.569,-0.148
-1.563,0.059,0.866
-0.508,-0.745,1.204
1.271,-0.319,-0.437
2.323,0.316,-1.420
1.888,-0.037,-0.896
0.383,-1.005,0.125
-0.874,-0.939,0.946
-1.217,-0.111,0.349
-0.900,0.025,-1.037
-0.065,-0.740,-1.138
0.526,-1.759,-0.182
0.173,-2.206,0.765
-0.709,-1.524,1.128
-1.397,0.129,0.411
-1.316,1.768,-0.164
-0.424,2.379,-0.047
0.059,1.947,-0.227
-0.875,0.990,-0.601
-2.223,-0.393,-0.559
-2.447,-1.951,-0.050
-1.295,-2.714,0.475
0.423,-1.977,0.550
1.166,-0.016,-0.042
-0.049,1.999,-0.605
-1.983,2.604,-0.153
-2.858,1.302,0.702
-2.099,-0.791,1.332
0.007,-2.239,1.319
1.825,-2.550,0.235
1.656,-1.833,-0.534
-0.083,-0.626,-0.144
-1.501,0.414,0.604
-0.918,1.118,0.520
1.149,1.629,-0.579
2.477,1.912,-1.429
2.339,1.616,-1.445
1.703,0.687,-0.266
1.350,-0.330,1.164
1.120,-0.682,1.055
0.474,-0.171,-0.059
-0.482,0.267,-0.616
-0.813,-0.102,0.100
-0.093,-0.596,0.968
0.499,-0.448,0.755
0.209,0.018,0.060
-0.192,-0.057,-0.280
0.141,-0.661,-0.196
1.125,-0.933,0.095
1.614,-0.475,0.524
0.879,0.421,0.876
-0.430,1.070,0.685
-1.305,0.962,0.183
-1.298,0.149,0.124
-0.710,-0.704,0.294
-0.337,-0.847,0.453
-0.361,-0.764,0.641
-0.146,-1.277,0.298
0.609,-1.884,-0.313
1.256,-1.626,-0.667
0.877,-0.525,-0.607
-0.197,0.857,0.144
-0.704,2.177,0.521
-0.130,2.732,-0.447
0.973,1.690,-1.192
1.579,-0.460,-0.402
0.891,-2.155,0.695
-0.662,-2.511,0.908
-1.606,-1.825,0.261
-1.360,-0.795,-0.560
-0.701,0.191,-0.380
-0.460,0.984,0.266
-0.679,1.202,0.118
-0.740,0.535,-0.059
-0.273,-0.562,0.195
0.608,-1.108,0.177
1.215,-0.608,-0.291
0.583,0.458,-1.002
-0.782,0.983,-1.149
-1.581,0.558,-0.482
-1.562,0.080,0.173
-0.836,0.192,0.572
0.120,0.609,0.537
0.412,0.685,0.205
0.002,0.089,0.121
-0.317,-0.700,0.191
0.015,-1.064,0.506
0.745,-0.693,0.816
1.282,0.237,0.732
1.106,0.938,0.469
0.264,0.608,0.095
-0.232,-0.721,-0.130
0.083,-1.796,0.046
0.802,-1.514,0.220
1.215,-0.221,-0.209
0.337,0.985,-0.690
-1.241,1.122,-0.573
-1.814,-0.017,-0.037
-0.817,-1.616,0.542
0.730,-2.347,0.258
1.341,-1.236,-0.160
0.929,0.827,-0.258
-0.199,1.858,-0.618
-1.167,1.148,-0.031
-0.573,-0.407,0.765
0.566,-1.261,0.640
1.032,-0.714,0.204
0.902,0.502,-0.575
0.324,1.006,-0.452
0.113,0.138,0.384
0.263,-1.239,0.268
0.146,-1.775,0.159
-0.069,-1.129,0.115
-0.430,-0.095,-0.090
-1.000,0.903,0.338
-1.439,1.569,0.086
-1.352,1.084,-0.603
-0.332,-0.414,-0.197
1.061,-1.922,0.162
1.756,-2.464,-0.031
1.606,-1.702,-0.110
0.755,-0.285,-0.436
-0.622,0.771,-0.639
-1.850,0.924,0.048
-2.328,0.713,0.348
-1.982,0.472,-0.175
-0.977,0.046,-0.069
0.071,-0.095,0.377
0.617,0.154,0.466
1.067,0.164,0.413
1.364,-0.260,0.421
1.076,-0.595,0.483
0.202,-0.619,0.418
-1.285,-0.599,0.400
-2.347,-0.473,0.133
-1.918,-0.267,-0.155
-0.449,-0.007,-0.116
1.127,0.402,-0.202
1.828,0.762,-0.123
1.182,1.032,-0.061
-0.057,1.010,-0.352
-0.685,0.427,-0.355
-0.274,-0.229,-0.359
0.512,-0.340,-0.849
0.671,0.000,-0.774
0.157,0.156,0.073
-0.241,-0.173,0.514
-0.146,-0.492,0.566
0.210,-0.267,0.478
0.414,0.345,-0.010
0.399,0.808,-0.154
0.280,0.801,0.401
0.279,0.562,0.568
0.461,0.527,0.201
0.201,0.576,0.194
-0.409,0.295,0.702
-0.464,-0.282,0.749
-0.284,-0.554,0.118
-0.529,-0.063,0.206
-0.641,0.558,0.302
-0.209,0.442,-0.134
0.373,-0.210,-0.075
0.388,-0.767,-0.339
-0.095,-1.032,-0.754
-0.154,-1.116,-0.891
-0.158,-1.174,-0.793
-0.295,-1.202,-0.202
-0.062,-0.832,-0.037
0.068,0.003,-0.322
-0.129,0.608,-0.431
-0.502,0.709,0.039
-0.577,0.663,0.422
-0.313,0.182,0.278
-0.081,-1.019,0.626
0.314,-2.151,0.545
0.488,-2.305,0.046
0.326,-1.333,0.218
0.020,0.036,-0.146
-0.254,0.731,-0.561
0.136,0.268,-0.079
0.890,-0.756,0.220
1.202,-1.185,0.148
0.630,-0.982,0.118
-0.468,-0.831,0.331
-0.993,-0.584,0.318
-0.786,-0.014,-0.243
-0.408,0.521,-0.534
-0.188,0.640,-0.584
-0.152,0.349,-0.336
0.032,0.129,-0.050
0.351,0.214,-0.488
0.679,0.337,-0.721
0.914,0.241,-0.534
0.516,-0.025,-0.415
-0.268,-0.181,-0.204
-0.560,-0.173,0.068
-0.320,0.073,0.311
-0.164,0.603,0.446
-0.323,1.097,0.685
-0.296,1.388,0.573
-0.097,1.205,0.138
0.077,0.373,0.302
0.452,-0.591,0.489
0.632,-1.171,0.325
0.242,-1.123,0.346
-0.461,-0.414,0.419
-0.760,0.504,0.197
-0.166,0.925,-0.130
0.410,0.775,-0.236
0.241,0.557,-0.301
-0.084,0.247,-0.270
-0.052,-0.470,-0.070
0.325,-1.218,0.245
0.697,-1.177,0.376
0.468,-0.247,-0.016
-0.199,0.561,-0.212
-0.626,0.589,-0.125
-0.734,0.162,-0.017
-0.351,-0.247,0.173
0.434,-0.491,-0.165
0.854,-0.783,-0.646
0.666,-0.980,-0.489
0.183,-0.814,-0.240
-0.255,-0.560,-0.185
-0.393,-0.591,0.013
-0.022,-0.862,0.022
0.550,-0.875,-0.137
0.952,-0.582,-0.231
1.004,-0.354,-0.301
0.466,-0.187,0.030
-0.114,-0.141,0.287
-0.366,-0.309,0.441
-0.325,-0.500,0.509
-0.057,-0.453,0.101
-0.116,0.066,0.133
-0.578,0.741,0.280
-1.013,0.994,0.239
-0.816,0.872,0.403
-0.143,0.694,0.059
0.309,0.484,-0.306
0.524,0.040,-0.128
0.332,-0.547,0.012
-0.100,-0.863,0.123
-0.491,-0.723,0.313
-0.854,-0.210,0.353
-0.849,0.366,0.300
-0.617,0.752,0.209
-0.431,0.897,0.035
-0.285,0.685,-0.108
-0.057,0.350,-0.154
0.493,0.194,-0.500
0.956,0.116,-0.930
0.836,0.202,-0.451
0.267,0.477,0.025
-0.265,0.588,-0.193
-0.211,0.391,-0.004
-0.035,0.021,0.107
-0.409,-0.146,0.073
-0.840,0.032,0.555
-0.803,0.193,0.528
-0.029,0.239,0.367
1.150,0.205,0.490
1.484,0.095,-0.060
0.810,0.057,-0.343
0.109,-0.200,0.059
-0.130,-0.789,0.282
0.351,-1.074,0.320
1.032,-0.755,0.140
0.743,-0.185,0.039
-0.196,0.136,0.272
-0.715,0.061,0.238
-0.600,-0.107,0.007
0.111,-0.195,-0.080
1.038,-0.155,-0.479
1.385,-0.021,-0.723
0.890,0.069,-0.496
-0.200,0.093,-0.448
-0.936,-0.103,-0.304
-0.463,-0.333,-0.095
0.403,-0.282,-0.227
0.730,-0.156,-0.352
0.511,-0.016,-0.120
0.106,0.147,0.294
0.177,0.068,0.463
0.630,-0.344,0.229
0.513,-0.696,0.008
-0.237,-0.538,0.154
-0.844,-0.006,0.141
-0.907,0.367,0.099
-0.421,0.339,0.333
-0.171,0.123,0.178
-0.528,-0.061,0.036
-0.652,-0.138,0.296
-0.230,0.088,0.113
0.488,0.519,-0.381
0.994,0.465,-0.544
0.943,-0.225,-0.394
0.564,-0.921,-0.067
-0.140,-1.145,0.160
-0.832,-0.691,0.130
-1.058,0.234,-0.100
-1.188,0.964,-0.221
-1.218,0.983,-0.170
-0.864,0.425,-0.115
-0.211,-0.243,-0.028
0.434,-0.728,-0.034
0.450,-0.918,0.080
0.018,-0.832,0.228
-0.515,-0.563,0.185
-1.009,-0.198,0.102
-0.859,0.028,-0.202
-0.397,-0.107,-0.478
-0.350,-0.372,-0.195
-0.517,-0.372,0.220
-0.348,-0.024,-0.170
0.223,0.329,-0.617
0.686,0.176,-0.168
0.823,-0.355,0.239
0.973,-0.725,0.358
1.145,-0.789,0.186
0.818,-0.591,-0.154
0.140,-0.133,0.054
-0.373,0.383,0.302
-0.413,0.613,0.366
0.296,0.365,0.244
0.985,-0.149,-0.115
0.980,-0.349,-0.047
0.523,-0.099,0.218
-0.126,0.049,0.059
-0.413,-0.120,-0.018
-0.223,-0.238,0.276
0.036,-0.113,0.172
0.294,0.213,-0.057
0.619,0.641,-0.066
0.705,0.876,-0.326
0.443,0.712,-0.292
0.288,0.241,-0.279
0.234,-0.357,-0.586
0.150,-0.849,-0.148
-0.079,-0.846,0.323
-0.541,-0.196,-0.002
-0.846,0.541,-0.211
-0.878,0.708,0.003
-0.423,0.466,0.151
0.474,0.308,0.271
0.985,0.363,0.414
0.947,0.491,0.234
0.850,0.393,0.082
0.802,-0.077,0.235
0.452,-0.550,0.368
-0.247,-0.500,0.492
-0.949,-0.061,0.234
-1.301,0.235,0.243
-0.872,0.265,0.710
-0.040,0.148,-0.413
0.337,0.220,-1.171
0.110,0.594,-0.121
-0.578,0.668,0.043
-0.786,0.166,0.029
-0.023,-0.623,0.120
0.607,-1.340,-0.525
0.857,-1.567,-0.618
0.391,-1.261,-0.140
-0.850,-0.754,0.500
-1.270,-0.410,0.767
-0.688,-0.286,0.033
-0.026,-0.026,-0.620
0.279,0.227,-0.451
0.170,0.211,0.006
-0.016,0.129,0.261
0.041,-0.171,0.052
0.469,-0.740,-0.354
0.900,-1.257,-0.464
0.889,-1.351,0.054
0.404,-0.645,0.331
-0.231,0.409,-0.254
-0.374,0.789,-0.008
0.125,0.382,0.568
0.531,-0.234,-0.350
0.152,-0.737,-0.539
-0.880,-0.850,0.470
-1.736,-0.664,0.030
-1.500,-0.711,-0.150
0.005,-0.843,0.495
1.013,-0.270,-0.220
0.391,0.848,-0.765
-0.450,1.282,-0.668
-0.780,0.769,-0.383
-0.174,-0.019,0.166
0.880,-0.910,-0.233
0.662,-1.513,-0.266
-0.045,-1.344,0.440
-0.411,-0.794,0.126
-0.716,-0.160,-0.283
-0.502,0.531,-0.135
-0.435,0.935,-0.254
-0.771,0.454,-0.406
-0.537,-0.617,-0.118
0.065,-0.847,0.244
0.449,0.061,0.313
0.697,1.013,0.170
0.900,0.917,0.149
0.735,0.038,0.605
0.064,-0.371,0.365
-0.565,-0.410,-0.327
-0.148,-0.481,-0.098
0.927,-0.256,-0.270
1.138,-0.092,-0.361
0.849,-0.366,0.236
0.135,-0.525,0.351
-0.956,-0.056,0.156
-0.984,0.476,-0.524
-0.400,0.296,-0.769
0.112,-0.233,-0.085
0.774,-0.671,0.071
1.421,-0.784,-0.038
1.511,-0.162,-0.027
0.641,0.543,-0.480
-0.385,0.486,-0.457
-1.081,-0.073,0.266
-1.382,-0.498,0.348
-0.896,-0.458,0.229
-0.205,-0.094,0.190
-0.202,0.266,0.057
-0.406,0.450,0.412
-0.136,0.212,0.433
0.261,-0.579,0.004
0.264,-1.194,-0.160
-0.134,-0.949,-0.173
-0.191,-0.309,0.090
-0.013,0.059,-0.080
-0.274,0.194,-0.426
-0.374,0.295,-0.035
-0.055,0.191,-0.158
0.399,-0.343,-0.495
0.745,-1.034,-0.154
0.304,-1.333,-0.178
-0.510,-0.994,-0.130
-0.706,-0.271,0.009
-0.425,0.246,-0.399
0.012,0.400,0.083
0.384,0.336,0.202
0.059,0.031,-0.770
-0.576,-0.506,-0.083
-0.356,-1.056,0.544
0.363,-1.002,0.285
0.727,-0.173,0.500
0.404,0.641,-0.301
-0.295,0.870,-0.490
-0.529,0.709,0.256
-0.668,0.305,-0.114
-0.453,-0.122,-0.197
0.643,-0.138,0.106
1.068,0.022,-0.246
0.343,0.242,-0.247
-0.327,0.709,0.000
-0.373,0.895,-0.319
0.126,0.464,-0.085
0.586,0.079,0.204
0.234,0.282,-0.268
-0.344,0.574,-0.350
-0.358,0.286,-0.274
-0.363,-0.247,0.012
-0.132,-0.329,0.170
0.225,-0.182,-0.185
0.016,-0.061,0.085
-0.050,0.289,0.180
-0.134,0.731,-0.084
-0.545,0.761,0.336
-0.576,0.043,0.348
-0.230,-0.837,-0.003
0.348,-1.013,0.282
0.468,-0.541,0.008
-0.432,-0.044,-0.334
-0.804,0.007,0.115
-0.233,-0.250,0.506
0.134,-0.410,0.364
0.191,-0.378,-0.435
-0.402,-0.100,-0.265
-0.904,0.192,-0.233
-0.386,-0.075,-0.653
0.371,-0.670,0.312
0.677,-0.916,0.202
0.386,-0.688,-0.245
0.192,-0.282,-0.105
-0.134,0.109,-0.555
-0.433,0.466,-0.260
-0.095,0.579,-0.365
-0.296,0.470,-0.666
-0.488,0.143,-0.114
-0.075,-0.498,-0.333
0.105,-0.908,-0.459
0.323,-0.784,0.005
0.448,-0.434,0.015
0.161,-0.145,-0.130
-0.041,-0.187,-0.298
0.239,-0.267,0.055
0.651,0.026,0.255
0.386,0.228,-0.409
-0.245,0.054,-0.068
-0.364,-0.205,0.795
-0.295,-0.170,0.378
-0.441,0.114,-0.002
-0.372,0.240,0.123
-0.089,0.584,-0.419
0.070,0.964,-0.091
0.454,0.727,0.682
0.834,0.380,-0.288
0.636,0.272,-0.763
0.315,0.284,-0.310
-0.196,0.366,0.028
-0.710,0.322,0.654
-0.730,0.011,0.390
-0.484,-0.143,0.106
0.336,0.291,0.022
0.863,0.753,-0.580
0.662,0.615,-0.047
0.796,0.044,0.501
0.849,-0.405,-0.433
0.782,-0.538,-1.136
0.678,-0.410,-0.329
0.166,-0.071,0.679
0.033,0.299,0.233
0.304,0.514,-0.507
0.457,0.224,-0.221
0.536,-0.204,0.601
0.290,-0.033,0.437
-0.360,0.420,-0.444
-0.571,0.673,-0.100
-0.041,0.398,0.106
0.204,-0.436,-0.055
0.150,-1.088,0.562
0.059,-1.061,0.336
-0.309,-0.292,-0.399
-0.294,0.645,-0.160
0.178,0.818,0.185
0.826,0.575,0.086
1.502,0.399,0.026
1.457,0.060,-0.527
0.669,-0.327,-0.625
0.077,-0.632,0.156
-0.807,-0.496,-0.003
-2.395,0.294,-0.196
-2.453,0.757,-0.148
-0.361,0.074,-0.689
1.733,-0.767,-0.473
2.019,-0.473,0.024
0.100,0.289,-0.161
-1.773,0.351,0.087
-1.263,-0.209,0.191
0.357,-0.329,-0.473
1.118,0.793,-0.574
1.085,1.714,-0.357
0.248,0.829,0.033
-0.864,-0.698,1.032
-1.111,-0.887,0.932
-0.718,-0.013,-0.188
-0.001,-0.211,-0.496
0.300,-1.461,0.039
0.211,-1.468,0.822
0.922,0.016,0.388
1.265,1.146,-0.722
0.873,0.826,-0.486
0.237,-0.363,0.340
-1.055,-0.767,0.859
-0.848,0.120,-0.030
0.479,0.865,-1.351
0.313,0.598,-0.503
-0.252,-0.261,0.466
-0.858,-0.998,-0.139
-1.681,-1.144,-0.588
-0.773,-1.165,-0.212
1.450,-0.907,0.234
1.969,0.636,0.193
0.354,2.388,-0.366
-0.914,2.407,-0.830
-0.444,0.538,-0.122
0.596,-1.543,0.945
0.478,-1.761,0.475
-0.380,-0.817,-0.596
-0.438,-0.728,-0.234
0.282,-0.841,0.775
0.771,0.401,0.814
0.866,1.904,-0.217
0.648,1.456,-1.138
-0.214,-0.269,-0.496
-0.530,-1.027,0.338
0.497,-0.187,0.118
1.030,1.254,-0.344
0.140,1.699,-0.759
-0.663,0.609,0.081
-0.433,-0.885,1.068
0.211,-1.156,0.227
0.906,-0.253,-0.688
0.960,0.151,-0.596
0.473,0.299,0.355
0.677,1.365,0.783
0.837,1.980,-0.289
0.400,0.885,-0.404
-0.781,-0.742,0.536
-2.731,-1.840,0.833
-2.363,-2.283,1.001
0.732,-1.388,0.493
2.027,1.264,-0.575
0.543,3.838,-0.535
-0.413,3.628,-0.451
0.435,0.623,-0.644
1.661,-2.409,0.639
1.873,-2.980,1.336
0.233,-1.176,-0.046
-2.039,0.796,-0.671
-2.282,1.048,-0.419
-0.929,-0.094,-0.395
0.573,-0.400,0.103
1.646,0.639,0.179
0.864,1.148,0.004
-0.220,0.525,0.259
0.149,-0.373,-0.198
0.190,-0.837,-0.846
-0.458,-1.068,-0.591
-1.223,-1.180,0.138
-1.462,-0.648,0.738
-0.884,0.079,0.882
-0.449,0.628,0.324
0.723,1.041,-0.306
1.818,0.905,-0.422
0.788,0.412,-0.236
-0.358,-0.188,0.147
-0.352,-0.832,0.154
0.051,-0.902,0.091
0.734,-0.325,-0.202
0.389,0.282,-1.076
-1.143,0.559,-0.658
-1.909,0.561,0.687
-1.432,0.840,0.849
-0.488,1.388,-0.286
0.300,1.048,-1.204
0.629,-0.379,-0.636
0.657,-1.604,0.242
0.896,-1.756,0.104
1.355,-0.768,-0.379
1.032,0.672,-0.552
-0.530,1.384,-0.372
-2.160,0.969,0.406
-2.461,-0.111,0.918
-1.563,-1.019,0.780
0.100,-1.018,0.653
1.826,-0.248,0.257
2.347,0.354,-0.109
2.016,0.085,-0.472
1.289,-0.463,-0.459
0.366,-0.180,0.038
-0.450,0.755,-0.015
-1.166,1.386,0.091
-0.689,1.030,0.076
0.713,-0.259,0.170
1.238,-1.049,0.758
0.695,-0.479,-0.013
0.184,0.407,-0.684
0.074,0.463,0.195
0.084,-0.370,0.433
0.121,-1.054,-0.185
-0.218,-0.685,-0.607
-0.695,0.223,-0.727
-0.852,0.701,-0.105
-0.715,0.576,0.377
-0.484,0.215,-0.035
-0.133,-0.088,-0.163
1.157,-0.383,0.151
2.519,-0.739,-0.146
2.332,-0.910,-0.655
1.008,-0.744,-0.516
-0.475,-0.489,-0.179
-1.596,-0.221,0.409
-2.210,0.439,0.682
-2.136,0.898,0.160
-1.121,0.166,0.155
0.025,-0.923,0.466
0.574,-1.020,0.145
0.873,-0.136,-0.586
0.443,0.643,-0.606
-0.339,0.450,0.024
0.125,-0.341,0.148
1.034,-0.965,-0.056
0.997,-1.022,-0.513
0.015,-0.454,-0.539
-1.220,0.228,0.036
-1.801,0.354,0.181
-1.342,-0.041,0.213
-0.373,-0.335,-0.015
-0.089,-0.056,-0.671
-0.520,0.363,-0.562
-0.989,0.101,0.366
-0.750,-0.623,0.558
0.502,-0.877,0.237
1.284,-0.173,0.133
0.645,0.831,-0.480
-0.598,0.913,-0.306
-0.980,-0.196,0.663
-0.082,-1.432,0.418
0.705,-1.332,0.138
0.377,0.116,0.277
-0.658,1.279,0.207
-0.914,1.012,0.614
0.016,-0.149,0.858
0.774,-1.000,0.643
1.159,-1.227,-0.116
1.126,-1.055,-0.914
0.424,-0.471,-0.579
-0.134,0.214,0.009
-0.317,0.662,0.311
-0.179,0.964,-0.171
-0.008,1.000,-0.533
-0.001,0.596,0.232
0.068,0.146,0.133
0.091,0.071,-0.209
0.552,-0.071,-0.274
0.842,-0.573,-0.451
0.282,-0.739,-0.021
-0.395,-0.539,-0.033
-0.843,-0.522,-0.059
-0.435,-0.495,0.176
0.136,-0.177,0.036
-0.005,0.219,-0.089
0.043,0.096,-0.167
0.696,-0.570,-0.010
1.348,-0.889,0.238
1.023,-0.473,0.382
0.271,-0.100,-0.057
-0.305,-0.487,-0.325
-0.672,-1.110,0.312
-0.245,-1.148,0.638
0.455,-0.436,0.797
0.630,0.526,0.282
-0.507,0.793,-0.348
-1.770,-0.029,0.422
-1.196,-1.110,0.627
0.101,-1.186,-0.108
1.151,-0.327,-0.696
1.224,0.522,-0.741
0.063,0.879,-0.052
-0.846,0.401,0.246
-0.765,-0.571,0.006
0.152,-1.102,-0.392
0.491,-0.900,-0.199
-0.324,-0.403,0.431
-0.938,-0.151,0.367
-0.708,-0.063,0.257
0.024,0.152,-0.194
0.188,0.260,-0.612
-0.291,0.003,-0.212
-0.693,-0.311,-0.107
-0.816,-0.129,0.096
-0.218,0.115,0.123
0.668,-0.138,-0.188
0.755,-0.210,0.323
-0.125,-0.116,0.287
-0.739,-0.325,-0.257
-0.185,-0.368,0.116
0.523,-0.149,0.264
0.746,0.095,0.149
0.348,0.196,0.289
-0.771,0.076,0.225
-1.328,0.048,0.423
-0.656,0.148,0.138
0.173,0.166,-0.391
0.331,0.208,-0.020
0.034,0.214,-0.036
-0.054,-0.138,0.043
0.279,-0.645,0.276
0.631,-0.741,-0.186
0.622,-0.288,-0.262
-0.018,0.142,-0.468
-0.744,0.217,-0.441
-0.552,0.131,0.043
0.015,-0.340,-0.146
0.292,-1.076,0.155
0.587,-1.327,0.639
0.804,-0.754,0.313
0.703,0.153,-0.120
0.260,0.532,-0.421
-0.068,0.318,-0.255
0.084,-0.174,0.087
0.333,-0.802,0.173
0.261,-1.156,0.338
-0.162,-1.168,0.546
-0.357,-0.939,0.399
-0.011,-0.437,0.101
0.450,0.061,0.202
0.579,0.317,0.007
0.274,0.194,-0.102
0.087,-0.063,0.514
0.048,0.000,0.327
0.022,0.187,-0.528
0.344,0.235,-0.647
0.414,0.054,-0.032
0.152,-0.111,0.365
0.094,0.033,0.119
-0.006,-0.116,-0.018
0.043,-0.730,-0.016
0.237,-0.971,-0.113
-0.205,-0.447,-0.225
-0.950,0.300,-0.210
-0.936,0.729,0.023
-0.370,0.857,-0.135
0.212,0.453,-0.345
0.689,-0.410,0.036
0.246,-0.721,0.452
-0.831,-0.189,0.263
-1.130,0.482,-0.179
-0.649,0.867,-0.208
-0.240,0.921,0.006
-0.507,0.500,0.459
-0.791,-0.421,0.802
-0.132,-1.336,0.239
0.538,-1.566,-0.245
0.338,-0.891,0.126
-0.154,0.147,-0.153
-0.554,0.763,-0.447
-0.538,0.616,0.223
0.042,0.118,0.106
0.481,-0.023,-0.175
0.490,0.004,0.047
0.011,-0.196,0.218
-0.689,-0.357,0.407
-0.884,-0.402,0.027
-0.274,-0.511,-0.282
0.884,-0.573,-0.219
1.437,-0.227,-0.161
0.879,0.455,0.045
-0.077,0.802,0.051
-0.411,0.458,-0.201
0.190,-0.201,-0.150
0.831,-0.744,0.168
0.846,-1.032,0.448
0.180,-0.813,0.716
-0.637,-0.006,0.519
-0.885,0.693,0.138
-0.305,0.629,-0.161
0.275,-0.047,0.021
-0.001,-0.782,0.701
-0.377,-1.002,0.363
-0.309,-0.456,-0.229
0.366,0.226,-0.339
1.225,0.113,-0.253
1.129,-0.316,-0.083
0.336,0.036,-0.089
-0.241,0.832,0.237
-0.121,0.987,-0.307
0.386,0.319,-1.143
0.521,-0.505,-0.423
-0.099,-1.070,0.339
-0.986,-0.978,0.090
-1.255,-0.270,0.040
-0.636,0.243,0.214
0.616,0.434,-0.136
1.175,0.431,0.080
0.451,0.173,0.270
-0.526,-0.118,0.221
-1.017,-0.308,0.607
-0.881,-0.298,-0.118
-0.321,-0.157,-0.395
0.384,-0.326,0.411
0.465,-0.802,0.255
0.093,-0.699,0.062
0.003,0.033,0.176
-0.276,0.492,0.127
-0.495,0.470,0.078
-0.348,0.036,-0.306
-0.298,-0.616,-0.486
-0.448,-0.927,-0.037
-0.672,-0.863,0.438
-0.520,-0.845,0.409
0.109,-0.689,0.177
0.713,-0.131,-0.103
0.825,0.263,-0.481
0.654,0.251,-0.300
0.620,0.245,0.171
0.184,0.319,0.301
-0.764,0.300,0.016
-1.391,-0.109,-0.044
-1.009,-0.875,0.570
-0.112,-1.205,0.835
0.254,-0.737,0.508
0.385,0.062,-0.084
0.620,0.486,-0.303
0.689,0.266,-0.042
0.308,-0.212,-0.111
-0.045,-0.519,0.028
0.247,-0.383,-0.102
0.306,-0.238,-0.239
0.164,-0.261,0.350
0.189,0.156,-0.260
-0.438,0.628,-0.478
-1.262,0.404,0.843
-1.533,-0.095,0.832
-0.929,-0.055,-0.077
0.709,0.268,-0.557
1.764,0.509,-0.603
1.078,0.784,-0.264
-0.300,0.601,0.424
-1.052,0.021,0.569
-0.957,-0.331,-0.169
-0.359,-0.382,0.293
0.401,-0.002,0.711
0.257,0.276,0.045
-0.670,-0.234,-0.045
-0.963,-0.966,0.026
-0.146,-1.034,0.205
0.968,-0.160,0.382
0.813,0.962,-0.236
-0.223,1.523,-0.732
-0.361,1.032,-0.119
0.413,-0.251,0.144
0.575,-1.113,0.128
-0.018,-1.425,0.797
-0.423,-1.347,0.770
-0.692,-0.668,0.439
-0.654,-0.155,0.205
-0.293,-0.187,-0.317
0.095,-0.266,-0.355
0.119,-0.193,0.129
-0.293,-0.107,0.544
-0.279,0.086,0.363
0.086,0.338,-0.432
0.416,0.093,-0.882
0.619,-0.416,-0.187
0.336,-0.420,0.555
-0.037,-0.228,0.511
0.070,-0.096,0.325
-0.020,0.342,0.033
-0.632,0.638,-0.439
-0.774,0.119,-0.324
-0.535,-0.798,0.649
-0.150,-1.054,0.980
0.764,-0.333,-0.219
1.209,0.452,-0.822
0.753,0.410,-0.188
0.314,-0.232,-0.279
-0.100,-0.660,0.014
-0.445,-0.391,0.674
-0.323,0.412,-0.074
0.184,0.938,-0.643
0.595,0.563,-0.202
0.114,-0.025,0.266
-0.425,0.035,-0.277
-0.242,0.283,-0.332
0.204,0.355,0.544
0.773,0.282,0.164
0.665,0.033,0.046
-0.092,-0.068,0.369
-0.673,-0.011,0.623
-0.438,0.165,0.954
0.682,0.174,-0.069
1.603,-0.135,-0.385
1.987,-0.453,0.299
1.522,-0.840,0.211
0.505,-1.048,0.154
0.227,-1.230,0.036
0.437,-1.509,-0.178
0.412,-1.274,-0.334
-0.358,-0.625,-0.404
-1.788,0.006,-0.029
-2.468,0.303,0.491
-1.518,0.256,0.530
-0.007,0.395,0.077
0.450,0.872,0.142
-0.147,1.471,0.304
-1.140,2.122,0.161
-1.768,2.626,0.027
-1.262,2.563,-0.143
0.014,1.779,0.083
0.723,0.706,0.105
-0.148,-0.178,0.082
-1.426,-0.425,0.146
-1.740,0.145,-0.318
-0.974,0.776,-0.536
0.755,0.684,-0.606
2.148,0.058,-0.613
2.198,-0.369,-0.208
1.549,-0.557,-0.182
1.060,-0.774,-0.258
0.866,-0.954,-0.011
0.311,-1.201,0.263
-0.477,-1.334,0.868
-0.471,-1.052,0.666
-0.011,-0.530,-0.205
0.225,-0.494,0.210
0.025,-1.083,1.006
-0.809,-1.207,1.207
-1.346,-0.544,0.772
-0.961,0.201,-0.041
0.218,0.542,-0.302
1.627,0.388,-0.415
